image_id,captions
560278886.jpg,"The soccer player in the checked shirt is moving the ball pursued by the players on the other team . A group of young soccer players run down the field after the ball . Two boys soccer teams play , one boy goes after the ball . Two teams of boys playing soccer . Boys are playing soccer ."
5603329477.jpg,"A man wearing blue pants , a white helmet , and a green-striped shirt is shown on skis in midair , against a blue sky with a single puffy cloud . A brightly-colored skier flies through the air with his skis slightly crossed . A guy in midair with skis and a helmet with clear blue skies in background . A skier flies through the air while doing a trick . an extreme ski jumper mid-flight"
5604836194.jpg,"A surfer , with his board secured to his leg , prepares to take a dive into the wave he surfs . A surfer wipes out on his surfboard on a clear day in the ocean . A male surfer felling off of his surfboard on top of a small wave A surfer in a wetsuit falls off his board into a wave . There is a person in the ocean surfing ."
5604836629.jpg,An older man and a young girl are looking a fish in pool at a shopping mall . An older man and a young girl looking at the fish in an artificial pond . A man and a toddler are looking at a green fish in a small pond . An older man and a young girl stare at a large fish in a pool . Old man and young child look at the fish .
5604852363.jpg,"A man on a stage that was backlit in purple , with instruments and lights in the background and a man handing a young lady , in the front row , something white . A performer kneeling at the edge of a stage to receive something from a woman in the front row . A musician who is performing a show on stage is accepting a gift from a female fan . A musician on stage reaches out to a fan in the audience . A man on stage is receiving gifts from a woman ."
5605133486.jpg,A chef is carving slices off of a giant chunk of rotisserie meat . A chef in a red apron and white hat is carving meat from a spit . A cook in a Kitchen Carves meat ready to be plated . A chef working in a kitchen using a knife . A man is carving beef in a restaurant .
5605455443.jpg,"A crowd looks on as two martial arts opponents fight , both suspended in midair . Two men jump off the ground during a sparring competition between opponents . Great show of skill as a young man is taken down in a karate competition . One man is taking another man down in a karate match . Two wrestlers in white at in the air in a tight hold ."
560671767.jpg,"An elderly couple dance in front of a juke box while a guy in shorts sleeps at a nearby table An elderly couple , both wearing white shirts , dancing and a young male sitting at a table . An elderly couple dances next to a table where a boy is sitting with his head down . An elderly couple dancing in a restaurant while there grandson hides his face . A man leaning on his chair while an old couple dances next to him ."
5606758706.jpg,"A woman in a pink , gray and white jacket is jumping for joy in the snow , she is carrying brightly colored bags on both arms . A woman in a poky dot jacket jumping in the snow with shopping bags on both of her wrists a city . A young woman , carrying several shopping bags is jumping up in the air . A woman with 5 shopping bags and polka dot shirt jumps above the snow . Girl jumping and smiling in the snow with multiple bags ."
5608476880.jpg,"Two women dressed in ceremonial apparel are standing on the grass looking at bridge that leads to a building with a mountain in the background . Two women are wearing red ethnic costumes , with a Chinese building and a mountain in the background . Two women wearing ceremonial costumes are walking outside a white building . Two women in kimonos under an overcast sky with a mountain in the distance . This is two women dressed in red costumes standing close together"
